workload,arm,repetition,random_seed,status,correct,selected_latency_ms,readiness_seconds,internal_selected_performance,incumbent_best_perf,attempted,provider_requests,input_tokens,output_tokens,tier,decision,evaluation_count,llm_attempts,lfbo_attempts
rms_norm-4096x32768,llm,2,1001,completed,True,0.492000013589859,62.249946403026115,0.4910080134868622,0.4910080134868622,26,1,3591,863,,BaselineSearch,33,,
rms_norm-4096x32768,llm,3,1002,completed,True,0.4920639991760254,71.27796546695754,0.4917440116405487,0.4909280091524124,26,1,3591,1003,,BaselineSearch,33,,
rms_norm-4096x32768,llm,4,1003,completed,True,0.49190399050712585,74.64199880399974,0.4910080134868622,0.4910080134868622,26,1,3591,906,,BaselineSearch,33,,
rms_norm-4096x32768,llm,5,1004,completed,True,0.4923839867115021,58.51305266603595,0.49132800102233887,0.49081599712371826,26,1,3591,775,,BaselineSearch,33,,
rms_norm-4096x8192,contextual_rag_llm,1,1000,completed,True,0.12828800082206726,65.8475135229528,0.12771199643611908,0.12771199643611908,26,1,4918,1042,1,ContextualSearch,33,,
rms_norm-4096x8192,contextual_rag_llm,2,1001,completed,True,0.12825599312782288,66.35280219803099,0.12742400169372559,0.12729600071907043,26,1,4918,1118,1,ContextualSearch,33,,
rms_norm-4096x8192,contextual_rag_llm,3,1002,completed,True,0.12825599312782288,75.88453367899638,0.1276479959487915,0.1276479959487915,26,1,4918,1032,1,ContextualSearch,33,,
rms_norm-4096x8192,contextual_rag_llm,4,1003,completed,True,0.12860800325870514,79.73636688600527,0.12742400169372559,0.12724799662828445,26,1,4918,1083,1,ContextualSearch,33,,
rms_norm-4096x8192,contextual_rag_llm,5,1004,completed,True,0.12838399410247803,67.37980843702098,0.12745599448680878,0.12729600071907043,26,1,4918,1148,1,ContextualSearch,32,,
rms_norm-4096x8192,hybrid_lfbo_llm,1,1000,completed,True,0.12838399410247803,178.52458277496044,0.12777599692344666,0.12742400169372559,80,1,3591,882,,BaselineSearch,71,26,54
rms_norm-4096x8192,hybrid_lfbo_llm,2,1001,completed,True,0.12854400277137756,191.17523263097974,0.12742400169372559,0.12742400169372559,80,1,3591,953,,BaselineSearch,69,26,54
rms_norm-4096x8192,hybrid_lfbo_llm,3,1002,completed,True,0.12854400277137756,184.29906383802881,0.1279360055923462,0.1276160031557083,80,1,3591,873,,BaselineSearch,70,26,54
rms_norm-4096x8192,hybrid_lfbo_llm,4,1003,completed,True,0.1284160017967224,132.81437022495084,0.12742400169372559,0.12742400169372559,80,1,3591,887,,BaselineSearch,71,26,54
rms_norm-4096x8192,hybrid_lfbo_llm,5,1004,completed,True,0.12848000228405,123.130324208003,0.12742400169372559,0.12742400169372559,80,1,3591,887,,BaselineSearch,71,26,54
rms_norm-4096x8192,lfbo,1,1000,completed,True,0.12960000336170197,120.64611855999101,0.1289599984884262,0.12848000228405,80,0,,,,BaselineSearch,40,,
rms_norm-4096x8192,lfbo,2,1001,completed,True,0.12985600531101227,133.91489473398542,0.12889599800109863,0.12889599800109863,80,0,,,,BaselineSearch,40,,
rms_norm-4096x8192,lfbo,3,1002,completed,True,0.130048006772995,70.059690212016,0.12956799566745758,0.12892800569534302,80,0,,,,BaselineSearch,40,,
rms_norm-4096x8192,lfbo,4,1003,completed,True,0.13014400005340576,74.23040953901364,0.12912000715732574,0.12860800325870514,80,0,,,,BaselineSearch,39,,
rms_norm-4096x8192,lfbo,5,1004,completed,True,0.13062399625778198,64.04859429900534,0.1289920061826706,0.12878400087356567,80,0,,,,BaselineSearch,40,,
rms_norm-4096x8192,llm,1,1000,completed,True,0.12863999605178833,55.04446398699656,0.12787200510501862,0.12742400169372559,26,1,3591,981,,BaselineSearch,33,,
rms_norm-4096x8192,llm,2,1001,completed,True,0.1284160017967224,56.04544254799839,0.12758399546146393,0.12745599448680878,26,1,3591,959,,BaselineSearch,33,,
rms_norm-4096x8192,llm,3,1002,completed,True,0.12825599312782288,66.20128568605287,0.12748800218105316,0.12732799351215363,26,1,3591,931,,BaselineSearch,33,,
rms_norm-4096x8192,llm,4,1003,completed,True,0.1281599998474121,70.48052576102782,0.1273919939994812,0.1273919939994812,26,1,3591,929,,BaselineSearch,33,,
rms_norm-4096x8192,llm,5,1004,completed,True,0.12825599312782288,56.08045740099624,0.1273919939994812,0.1273919939994812,26,1,3591,912,,BaselineSearch,33,,
rope-1x4x2x2048x128,contextual_rag_llm,1,1000,completed,True,0.0098879998549819,155.79804520803737,0.008991999551653862,0.006719999946653843,26,1,3894,591,1,BaselineSearch,31,,
rope-1x4x2x2048x128,contextual_rag_llm,2,1001,completed,True,0.010127999819815159,117.70730457204627,0.008576000109314919,0.007007999811321497,26,1,3894,576,1,BaselineSearch,32,,
rope-1x4x2x2048x128,contextual_rag_llm,3,1002,completed,True,0.009920000098645687,133.21376228897134,0.006624000146985054,0.006624000146985054,26,1,3894,570,1,BaselineSearch,32,,
rope-1x4x2x2048x128,contextual_rag_llm,4,1003,completed,True,0.010143999941647053,157.17019373597577,0.009119999594986439,0.006624000146985054,26,1,3894,588,1,BaselineSearch,31,,
rope-1x4x2x2048x128,contextual_rag_llm,5,1004,completed,True,0.010111999697983265,141.4309634650126,0.009312000125646591,0.006976000033318996,26,1,3894,623,1,BaselineSearch,32,,
rope-1x4x2x2048x128,hybrid_lfbo_llm,1,1000,completed,True,0.010015999898314476,516.1336879219743,0.00886400043964386,0.006752000190317631,80,1,3894,616,,BaselineSearch,70,26,54
rope-1x4x2x2048x128,hybrid_lfbo_llm,2,1001,completed,True,0.010208000428974628,361.2014142750413,0.008832000195980072,0.00684799998998642,80,1,3894,612,,BaselineSearch,70,26,54
rope-1x4x2x2048x128,hybrid_lfbo_llm,3,1002,completed,True,0.009983999654650688,421.82559138699435,0.006591999903321266,0.006591999903321266,80,1,3894,626,,BaselineSearch,69,26,54
rope-1x4x2x2048x128,hybrid_lfbo_llm,4,1003,completed,True,0.010304000228643417,381.0267729500192,0.009216000325977802,0.006591999903321266,80,1,3894,623,,BaselineSearch,70,26,54
rope-1x4x2x2048x128,hybrid_lfbo_llm,5,1004,completed,True,0.009983999654650688,411.96923521801364,0.009088000282645226,0.006912000011652708,80,1,3894,610,,BaselineSearch,70,26,54
rope-1x4x2x2048x128,lfbo,1,1000,completed,True,0.010143999941647053,375.0142169310129,0.007360000163316727,0.006719999946653843,80,0,,,,BaselineSearch,41,,
rope-1x4x2x2048x128,lfbo,2,1001,completed,True,0.010591999627649784,250.85730348603101,0.009247999638319016,0.006943999789655209,80,0,,,,BaselineSearch,43,,
rope-1x4x2x2048x128,lfbo,3,1002,completed,True,0.008895999751985073,253.023947779031,0.007296000141650438,0.007296000141650438,80,0,,,,BaselineSearch,42,,
rope-1x4x2x2048x128,lfbo,4,1003,completed,True,0.00825599953532219,266.69425546296407,0.008031999692320824,0.006527999881654978,80,0,,,,BaselineSearch,42,,
rope-1x4x2x2048x128,lfbo,5,1004,completed,True,0.009216000325977802,280.9155100050266,0.007584000006318092,0.006912000011652708,80,0,,,,BaselineSearch,42,,
rope-1x4x2x2048x128,llm,1,1000,completed,True,0.010208000428974628,151.6593377799727,0.008608000352978706,0.006591999903321266,26,1,3894,591,,BaselineSearch,32,,
rope-1x4x2x2048x128,llm,2,1001,completed,True,0.010080000385642052,109.8570729289786,0.008511999621987343,0.0072639998979866505,26,1,3894,564,,BaselineSearch,32,,
rope-1x4x2x2048x128,llm,3,1002,completed,True,0.010048000141978264,104.16366513300454,0.007199999876320362,0.007007999811321497,26,1,3894,509,,BaselineSearch,32,,
rope-1x4x2x2048x128,llm,4,1003,completed,True,0.010143999941647053,115.49197293899488,0.009279999881982803,0.00687999976798892,26,1,3894,609,,BaselineSearch,32,,
rope-1x4x2x2048x128,llm,5,1004,completed,True,0.010015999898314476,109.4594295489951,0.00886400043964386,0.006624000146985054,26,1,3894,520,,BaselineSearch,32,,
rope-1x4x2x512x128,contextual_rag_llm,1,1000,completed,True,0.008191999979317188,119.14794405997964,0.007104000076651573,0.005439999978989363,26,1,3889,579,1,BaselineSearch,32,,
rope-1x4x2x512x128,contextual_rag_llm,2,1001,completed,True,0.008352000266313553,102.2595652359887,0.006463999859988689,0.005727999843657017,26,1,3889,552,1,BaselineSearch,32,,
rope-1x4x2x512x128,contextual_rag_llm,3,1002,completed,True,0.008320000022649765,111.55059280496789,0.00559999980032444,0.005408000200986862,26,1,3889,549,1,BaselineSearch,31,,
rope-1x4x2x512x128,contextual_rag_llm,4,1003,completed,True,0.008191999979317188,83.85797446797369,0.006719999946653843,0.006047999951988459,26,1,3889,568,1,BaselineSearch,32,,
rope-1x4x2x512x128,contextual_rag_llm,5,1004,completed,True,0.008287999778985977,94.84195289795753,0.007040000054985285,0.005439999978989363,26,1,3889,569,1,BaselineSearch,32,,
rope-1x4x2x512x128,hybrid_lfbo_llm,1,1000,completed,True,0.007552000228315592,310.58826354000485,0.0060800001956522465,0.005344000179320574,80,1,3889,565,,BaselineSearch,71,26,54
rope-1x4x2x512x128,hybrid_lfbo_llm,2,1001,completed,True,0.007903999648988247,347.75275825697463,0.006688000168651342,0.005408000200986862,80,1,3889,572,,BaselineSearch,70,26,54
rope-1x4x2x512x128,hybrid_lfbo_llm,3,1002,completed,True,0.007840000092983246,321.7185868609813,0.006240000016987324,0.005344000179320574,80,1,3889,571,,BaselineSearch,70,26,54
rope-1x4x2x512x128,hybrid_lfbo_llm,4,1003,completed,True,0.006688000168651342,246.73124174698023,0.005439999978989363,0.005375999957323074,80,1,3889,567,,BaselineSearch,71,26,54
rope-1x4x2x512x128,hybrid_lfbo_llm,5,1004,completed,True,0.007807999849319458,292.91440957202576,0.005439999978989363,0.005375999957323074,80,1,3889,532,,BaselineSearch,70,26,54
rope-1x4x2x512x128,lfbo,1,1000,completed,True,0.007360000163316727,214.89749253500486,0.00595200015231967,0.005344000179320574,80,0,,,,BaselineSearch,40,,
rope-1x4x2x512x128,lfbo,2,1001,completed,True,0.007712000049650669,207.64203916594852,0.005888000130653381,0.0054720002226531506,80,0,,,,BaselineSearch,43,,
rope-1x4x2x512x128,lfbo,3,1002,completed,True,0.00723200011998415,234.8409380739904,0.005375999957323074,0.005375999957323074,80,0,,,,BaselineSearch,43,,
rope-1x4x2x512x128,lfbo,4,1003,completed,True,0.006719999946653843,171.51925947301788,0.005696000065654516,0.005375999957323074,80,0,,,,BaselineSearch,43,,
rope-1x4x2x512x128,lfbo,5,1004,completed,True,0.007135999854654074,186.80362633499317,0.006016000173985958,0.005280000157654285,80,0,,,,BaselineSearch,42,,
rope-1x4x2x512x128,llm,1,1000,completed,True,0.0080960001796484,105.01593196898466,0.006816000211983919,0.005408000200986862,26,1,3889,552,,BaselineSearch,32,,
rope-1x4x2x512x128,llm,2,1001,completed,True,0.0081599997356534,99.62460124999052,0.007424000184983015,0.005632000043988228,26,1,3889,621,,BaselineSearch,32,,
rope-1x4x2x512x128,llm,3,1002,completed,True,0.008352000266313553,94.88654962199507,0.00559999980032444,0.005504000000655651,26,1,3889,596,,BaselineSearch,31,,
rope-1x4x2x512x128,llm,4,1003,completed,True,0.007615999784320593,69.10996469197562,0.006496000103652477,0.006144000217318535,26,1,3889,567,,BaselineSearch,31,,
rope-1x4x2x512x128,llm,5,1004,completed,True,0.0074880002066493034,79.62680169497617,0.006719999946653843,0.005696000065654516,26,1,3889,577,,BaselineSearch,32,,
rope-1x4x2x8192x128,contextual_rag_llm,1,1000,completed,True,0.019392000511288643,175.10704566002823,0.01600000075995922,0.013887999579310417,26,1,3894,638,1,BaselineSearch,30,,
rope-1x4x2x8192x128,contextual_rag_llm,2,1001,completed,True,0.01929599978029728,108.08474672399461,0.015359999611973763,0.014688000082969666,26,1,3894,556,1,BaselineSearch,32,,
rope-1x4x2x8192x128,contextual_rag_llm,3,1002,completed,True,0.021056000143289566,142.0186247220263,0.017023999243974686,0.013376000337302685,26,1,3894,641,1,BaselineSearch,32,,
rope-1x4x2x8192x128,contextual_rag_llm,4,1003,completed,True,0.0191040001809597,147.11766104004346,0.01852799952030182,0.015456000342965126,26,1,3894,616,1,BaselineSearch,32,,
rope-1x4x2x8192x128,contextual_rag_llm,5,1004,completed,True,0.019231999292969704,138.38855787797365,0.018464000895619392,0.013856000266969204,26,1,3894,616,1,BaselineSearch,32,,
rope-1x4x2x8192x128,hybrid_lfbo_llm,1,1000,completed,True,0.019039999693632126,476.89667201804696,0.016704000532627106,0.013632000423967838,80,1,3894,608,,BaselineSearch,69,26,54
rope-1x4x2x8192x128,hybrid_lfbo_llm,2,1001,completed,True,0.019807999953627586,468.13357886497397,0.017216000705957413,0.01484800036996603,80,1,3894,612,,BaselineSearch,70,26,54
rope-1x4x2x8192x128,hybrid_lfbo_llm,3,1002,completed,True,0.01913600042462349,386.54269161698176,0.013856000266969204,0.013295999728143215,80,1,3894,529,,BaselineSearch,70,26,54
rope-1x4x2x8192x128,hybrid_lfbo_llm,4,1003,completed,True,0.017472000792622566,530.105246733001,0.01708799973130226,0.013472000136971474,80,1,3894,658,,BaselineSearch,68,26,54
rope-1x4x2x8192x128,hybrid_lfbo_llm,5,1004,completed,True,0.019360000267624855,405.39340197399724,0.018592000007629395,0.01375999953597784,80,1,3894,630,,BaselineSearch,70,26,54
rope-1x4x2x8192x128,lfbo,1,1000,completed,True,0.018015999346971512,406.5090057000052,0.017376000061631203,0.013311999849975109,80,0,,,,BaselineSearch,41,,
rope-1x4x2x8192x128,lfbo,2,1001,completed,True,0.017983999103307724,262.5268807099783,0.017152000218629837,0.015744000673294067,80,0,,,,BaselineSearch,40,,
rope-1x4x2x8192x128,lfbo,3,1002,completed,True,0.01616000011563301,242.35849666502327,0.014592000283300877,0.014592000283300877,80,0,,,,BaselineSearch,41,,
rope-1x4x2x8192x128,lfbo,4,1003,completed,True,0.018464000895619392,399.8771646199748,0.01849599927663803,0.015296000055968761,80,0,,,,BaselineSearch,39,,
rope-1x4x2x8192x128,lfbo,5,1004,completed,True,0.018271999433636665,278.40238815394696,0.014944000169634819,0.014527999795973301,80,0,,,,BaselineSearch,40,,
rope-1x4x2x8192x128,llm,1,1000,completed,True,0.019231999292969704,176.09292854100931,0.016063999384641647,0.01369599997997284,26,1,3894,582,,BaselineSearch,32,,
rope-1x4x2x8192x128,llm,2,1001,completed,True,0.019392000511288643,129.80744729901198,0.015424000099301338,0.014944000169634819,26,1,3894,577,,BaselineSearch,32,,
rope-1x4x2x8192x128,llm,3,1002,completed,True,0.019840000197291374,125.65742494200822,0.015968000516295433,0.013183999806642532,26,1,3894,606,,BaselineSearch,31,,
rope-1x4x2x8192x128,llm,4,1003,completed,True,0.0191040001809597,123.95362834999105,0.018303999677300453,0.01462399959564209,26,1,3894,635,,BaselineSearch,32,,
rope-1x4x2x8192x128,llm,5,1004,completed,True,0.01913600042462349,138.45211489702342,0.018559999763965607,0.013856000266969204,26,1,3894,613,,BaselineSearch,31,,
softmax-4096x1024,contextual_rag_llm,1,1000,completed,True,0.009600000455975533,67.32301780200214,0.009151999838650227,0.008895999751985073,26,1,4512,945,1,ContextualSearch,33,,
softmax-4096x1024,contextual_rag_llm,2,1001,completed,True,0.009600000455975533,74.78116840400617,0.009088000282645226,0.009088000282645226,26,1,4512,1007,1,ContextualSearch,33,,
softmax-4096x1024,contextual_rag_llm,3,1002,completed,True,0.009344000369310379,70.6099858879461,0.009375999681651592,0.009088000282645226,26,1,4512,877,1,ContextualSearch,33,,
softmax-4096x1024,contextual_rag_llm,4,1003,completed,True,0.009535999968647957,62.2158213800285,0.009312000125646591,0.008991999551653862,26,1,4512,1052,1,ContextualSearch,33,,
softmax-4096x1024,contextual_rag_llm,5,1004,completed,True,0.009503999724984169,60.71953540900722,0.009344000369310379,0.009119999594986439,26,1,4512,891,1,ContextualSearch,33,,
softmax-4096x1024,hybrid_lfbo_llm,1,1000,completed,True,0.009696000255644321,182.09595853299834,0.008991999551653862,0.008991999551653862,80,1,3427,779,,BaselineSearch,71,26,54
softmax-4096x1024,hybrid_lfbo_llm,2,1001,completed,True,0.009472000412642956,162.3132831749972,0.009535999968647957,0.009440000168979168,80,1,3427,860,,BaselineSearch,71,26,54
softmax-4096x1024,hybrid_lfbo_llm,3,1002,completed,True,0.009759999811649323,190.19972134800628,0.009696000255644321,0.009488000068813562,80,1,3427,969,,BaselineSearch,71,26,54
softmax-4096x1024,hybrid_lfbo_llm,4,1003,completed,True,0.009631999768316746,188.7791755979997,0.009375999681651592,0.009088000282645226,80,1,3427,900,,BaselineSearch,71,26,54
softmax-4096x1024,hybrid_lfbo_llm,5,1004,completed,True,0.009631999768316746,177.64398256898858,0.009088000282645226,0.009088000282645226,80,1,3427,860,,BaselineSearch,71,26,54
softmax-4096x1024,lfbo,1,1000,completed,True,0.009568000212311745,121.3486168050149,0.009375999681651592,0.008895999751985073,80,0,,,,BaselineSearch,40,,
softmax-4096x1024,lfbo,2,1001,completed,True,0.009375999681651592,105.43789131901576,0.009375999681651592,0.008927999995648861,80,0,,,,BaselineSearch,41,,
softmax-4096x1024,lfbo,3,1002,completed,True,0.009503999724984169,132.31996277999133,0.009535999968647957,0.008799999952316284,80,0,,,,BaselineSearch,40,,
softmax-4096x1024,lfbo,4,1003,completed,True,0.009568000212311745,113.77384252101183,0.009375999681651592,0.00902399979531765,80,0,,,,BaselineSearch,40,,
softmax-4096x1024,lfbo,5,1004,completed,True,0.009600000455975533,126.97158908698475,0.008960000239312649,0.008960000239312649,80,0,,,,BaselineSearch,42,,
softmax-4096x1024,llm,1,1000,completed,True,0.00940799992531538,62.50139448302798,0.009535999968647957,0.009535999968647957,26,1,3427,824,,BaselineSearch,33,,
softmax-4096x1024,llm,2,1001,completed,True,0.009375999681651592,65.43931108998368,0.00940799992531538,0.00940799992531538,26,1,3427,823,,BaselineSearch,33,,
softmax-4096x1024,llm,3,1002,completed,True,0.009535999968647957,61.5636697569862,0.009375999681651592,0.009216000325977802,26,1,3427,932,,BaselineSearch,33,,
softmax-4096x1024,llm,4,1003,completed,True,0.009631999768316746,53.57934536400717,0.009375999681651592,0.009312000125646591,26,1,3427,965,,BaselineSearch,33,,
softmax-4096x1024,llm,5,1004,completed,True,0.009664000011980534,52.184809424041305,0.009279999881982803,0.009279999881982803,26,1,3427,818,,BaselineSearch,33,,
softmax-4096x32768,contextual_rag_llm,1,1000,completed,True,0.25251200795173645,75.60265098098898,0.25222399830818176,0.25222399830818176,26,1,4536,1094,1,ContextualSearch,33,,
softmax-4096x32768,contextual_rag_llm,2,1001,completed,True,0.25248000025749207,66.95119991601678,0.25222399830818176,0.25222399830818176,26,1,4536,1090,1,ContextualSearch,33,,
softmax-4096x32768,contextual_rag_llm,3,1002,completed,True,0.2526080012321472,77.04406609598664,0.2523519992828369,0.2521919906139374,26,1,4536,918,1,ContextualSearch,33,,
softmax-4096x32768,contextual_rag_llm,4,1003,completed,True,0.25248000025749207,80.43340867999359,0.25225600600242615,0.2521600127220154,26,1,4536,1147,1,ContextualSearch,33,,
softmax-4096x32768,contextual_rag_llm,5,1004,completed,True,0.2524160146713257,80.10380269799498,0.2521919906139374,0.2521919906139374,26,1,4536,1142,1,ContextualSearch,33,,
softmax-4096x32768,hybrid_lfbo_llm,1,1000,completed,True,0.2523519992828369,145.53766790099326,0.25228801369667053,0.2521120011806488,80,1,3427,892,,BaselineSearch,71,26,54
softmax-4096x32768,hybrid_lfbo_llm,2,1001,completed,True,0.25302401185035706,209.44905809601187,0.25251200795173645,0.25251200795173645,80,1,3427,792,,BaselineSearch,71,26,54
softmax-4096x32768,hybrid_lfbo_llm,3,1002,completed,True,0.2523840069770813,203.92887377901934,0.2523840069770813,0.2523840069770813,80,1,3427,858,,BaselineSearch,71,26,54
softmax-4096x32768,hybrid_lfbo_llm,4,1003,completed,True,0.2526719868183136,176.8424192169914,0.2524160146713257,0.2520639896392822,80,1,3427,809,,BaselineSearch,71,26,54
softmax-4096x32768,hybrid_lfbo_llm,5,1004,completed,True,0.25279998779296875,169.56096563200117,0.2524160146713257,0.2524160146713257,80,1,3427,818,,BaselineSearch,71,26,54
softmax-4096x32768,lfbo,1,1000,completed,True,0.2526719868183136,82.2988359600131,0.2521600127220154,0.2521600127220154,80,0,,,,BaselineSearch,41,,
softmax-4096x32768,lfbo,2,1001,completed,True,0.25273600220680237,140.0669607790187,0.2528640031814575,0.25279998779296875,80,0,,,,BaselineSearch,42,,
softmax-4096x32768,lfbo,3,1002,completed,True,0.25676798820495605,154.95148575201165,0.2569279968738556,0.25628799200057983,80,0,,,,BaselineSearch,42,,
softmax-4096x32768,lfbo,4,1003,completed,True,0.25252799689769745,116.45791730101337,0.2524479925632477,0.2523519992828369,80,0,,,,BaselineSearch,41,,
softmax-4096x32768,lfbo,5,1004,completed,True,0.2523840069770813,146.03604086200357,0.2523519992828369,0.25227200984954834,80,0,,,,BaselineSearch,41,,
softmax-4096x32768,llm,1,1000,completed,True,0.2526080012321472,66.04353013299988,0.2523519992828369,0.2523519992828369,26,1,3427,789,,BaselineSearch,33,,
softmax-4096x32768,llm,2,1001,completed,True,0.25283199548721313,59.70519803199568,0.25283199548721313,0.25283199548721313,26,1,3427,831,,BaselineSearch,33,,
softmax-4096x32768,llm,3,1002,completed,True,0.25257599353790283,66.52703677499085,0.2521919906139374,0.25204800069332123,26,1,3427,828,,BaselineSearch,33,,
softmax-4096x32768,llm,4,1003,completed,True,0.25275200605392456,71.76461205200758,0.2526080012321472,0.25248000025749207,26,1,3427,831,,BaselineSearch,33,,
softmax-4096x32768,llm,5,1004,completed,True,0.2526400089263916,73.82895812799688,0.25222399830818176,0.25222399830818176,26,1,3427,857,,BaselineSearch,33,,
softmax-4096x8192,contextual_rag_llm,1,1000,completed,True,0.0658240020275116,62.77663212799234,0.06547199934720993,0.06348799914121628,26,1,4512,941,1,ContextualSearch,33,,
softmax-4096x8192,contextual_rag_llm,2,1001,completed,True,0.0658240020275116,62.619044891005615,0.06598400324583054,0.06409599632024765,26,1,4512,932,1,ContextualSearch,33,,
softmax-4096x8192,contextual_rag_llm,3,1002,completed,True,0.06595200300216675,72.24799765800708,0.06543999910354614,0.06380800157785416,26,1,4512,1034,1,ContextualSearch,33,,
softmax-4096x8192,contextual_rag_llm,4,1003,completed,True,0.06566400080919266,65.36822707098327,0.06585600227117538,0.06441599875688553,26,1,4512,911,1,ContextualSearch,33,,
softmax-4096x8192,contextual_rag_llm,5,1004,completed,True,0.06577600166201591,63.678582271008054,0.06537599861621857,0.06406400352716446,26,1,4512,891,1,ContextualSearch,33,,
softmax-4096x8192,hybrid_lfbo_llm,1,1000,completed,True,0.06588800251483917,265.007352487999,0.06672000139951706,0.06588800251483917,80,1,3427,804,,BaselineSearch,71,26,54
softmax-4096x8192,hybrid_lfbo_llm,2,1001,completed,True,0.0658240020275116,144.58168290700996,0.06620799750089645,0.06588800251483917,80,1,3427,816,,BaselineSearch,71,26,54
softmax-4096x8192,hybrid_lfbo_llm,3,1002,completed,True,0.06572800129652023,224.62213212699862,0.06614399701356888,0.06576000154018402,80,1,3427,781,,BaselineSearch,71,26,54
softmax-4096x8192,hybrid_lfbo_llm,4,1003,completed,True,0.06563200056552887,177.26865506300237,0.06659200042486191,0.06588800251483917,80,1,3427,817,,BaselineSearch,71,26,54
softmax-4096x8192,hybrid_lfbo_llm,5,1004,completed,True,0.06563200056552887,268.90782548699644,0.06659200042486191,0.0658240020275116,80,1,3427,832,,BaselineSearch,71,26,54
softmax-4096x8192,lfbo,1,1000,completed,True,0.06630399823188782,152.09155826998176,0.0663679987192154,0.0658240020275116,80,0,,,,BaselineSearch,41,,
softmax-4096x8192,lfbo,2,1001,completed,True,0.06627199798822403,89.93815667598392,0.06652799993753433,0.06568000093102455,80,0,,,,BaselineSearch,41,,
softmax-4096x8192,lfbo,3,1002,completed,True,0.06639999896287918,165.68151049199514,0.06643199920654297,0.06579200178384781,80,0,,,,BaselineSearch,42,,
softmax-4096x8192,lfbo,4,1003,completed,True,0.0663679987192154,125.05274989901227,0.06639999896287918,0.06604799628257751,80,0,,,,BaselineSearch,41,,
softmax-4096x8192,lfbo,5,1004,completed,True,0.06623999774456024,151.40739593899343,0.06700800359249115,0.06576000154018402,80,0,,,,BaselineSearch,41,,
softmax-4096x8192,llm,1,1000,completed,True,0.06649599969387054,53.53204984898912,0.06649599969387054,0.06550399959087372,26,1,3427,842,,BaselineSearch,32,,
softmax-4096x8192,llm,2,1001,completed,True,0.06656000018119812,53.3999547919957,0.066880002617836,0.06595200300216675,26,1,3427,871,,BaselineSearch,33,,
softmax-4096x8192,llm,3,1002,completed,True,0.06639999896287918,62.220702117017936,0.06639999896287918,0.06598400324583054,26,1,3427,772,,BaselineSearch,33,,
softmax-4096x8192,llm,4,1003,completed,True,0.06585600227117538,54.7200342839933,0.06652799993753433,0.06569600105285645,26,1,3427,825,,BaselineSearch,33,,
softmax-4096x8192,llm,5,1004,completed,True,0.06604799628257751,56.44361031500739,0.06700800359249115,0.0655680000782013,26,1,3427,801,,BaselineSearch,33,,
swiglu-2048x2048,contextual_rag_llm,1,1000,completed,True,0.016992000862956047,58.09531589198741,0.016736000776290894,0.01196799986064434,26,1,3165,589,2,BaselineSearch,33,,
swiglu-2048x2048,contextual_rag_llm,2,1001,completed,True,0.013824000023305416,62.508870457997546,0.013248000293970108,0.011680000461637974,26,1,3165,580,2,BaselineSearch,33,,
swiglu-2048x2048,contextual_rag_llm,3,1002,completed,True,0.01833599992096424,56.86609983901144,0.017152000218629837,0.011008000001311302,26,1,3165,580,2,BaselineSearch,33,,
swiglu-2048x2048,contextual_rag_llm,4,1003,completed,True,0.017184000462293625,73.16971942898817,0.016992000862956047,0.01104000024497509,26,1,3165,578,2,BaselineSearch,32,,
swiglu-2048x2048,contextual_rag_llm,5,1004,completed,True,0.01708799973130226,57.45319619201473,0.016831999644637108,0.010944000445306301,26,1,3165,531,2,BaselineSearch,33,,
swiglu-2048x2048,hybrid_lfbo_llm,1,1000,completed,True,0.012736000120639801,165.67236271500587,0.012736000120639801,0.011455999687314034,80,1,3165,553,,BaselineSearch,71,26,54
swiglu-2048x2048,hybrid_lfbo_llm,2,1001,completed,True,0.01732799969613552,105.46174274900113,0.012992000207304955,0.01206399966031313,80,1,3165,614,,BaselineSearch,71,26,54
swiglu-2048x2048,hybrid_lfbo_llm,3,1002,completed,True,0.01692800037562847,99.85314749000827,0.016607999801635742,0.011071999557316303,80,1,3165,605,,BaselineSearch,71,26,54
swiglu-2048x2048,hybrid_lfbo_llm,4,1003,completed,True,0.017343999817967415,208.60492169499048,0.016896000131964684,0.011327999643981457,80,1,3165,566,,BaselineSearch,71,26,54
swiglu-2048x2048,hybrid_lfbo_llm,5,1004,completed,True,0.015744000673294067,172.76154917900567,0.014112000353634357,0.01071999967098236,80,1,3165,566,,BaselineSearch,71,26,54
swiglu-2048x2048,lfbo,1,1000,completed,True,0.014047999866306782,90.34365110899671,0.012768000364303589,0.011839999817311764,80,0,,,,BaselineSearch,42,,
swiglu-2048x2048,lfbo,2,1001,completed,True,0.017023999243974686,64.71365520500694,0.012799999676644802,0.012095999903976917,80,0,,,,BaselineSearch,41,,
swiglu-2048x2048,lfbo,3,1002,completed,True,0.01414399966597557,62.751302502991166,0.013151999562978745,0.012384000234305859,80,0,,,,BaselineSearch,41,,
swiglu-2048x2048,lfbo,4,1003,completed,True,0.013952000066637993,110.20673436200013,0.012319999746978283,0.011231999844312668,80,0,,,,BaselineSearch,42,,
swiglu-2048x2048,lfbo,5,1004,completed,True,0.017855999991297722,120.70002780499635,0.012896000407636166,0.011711999773979187,80,0,,,,BaselineSearch,43,,
swiglu-2048x2048,llm,1,1000,completed,True,0.01711999997496605,49.35548224198283,0.016448000445961952,0.01228800043463707,26,1,3165,538,,BaselineSearch,33,,
