kernel,workload_key,shapes,dtypes,arm,rep,ok,status,perf_ms,num_configs_tested,autotune_time_s,end_to_end_s,num_generations,num_compile_failures,num_accuracy_failures,tier
welford,4634ca883cf85f365a0b73fa1b88c0d51170550cc1c8db7841b3ca0cab13ed3b,"((1024,), (1024,), (262144, 1024))","('torch.bfloat16', 'torch.bfloat16', 'torch.bfloat16')",rag_lfbo,2,True,ok,0.48983970613567374,881,580.4516112376004,590.8471240671352,11,10,38,1
welford,c7ab7d4d2da588761e5e43f1b1af0cd5b12d34778c7c4651372a12d22a98552d,"((4096,), (4096,), (262144, 4096))","('torch.bfloat16', 'torch.bfloat16', 'torch.bfloat16')",lfbo,0,True,ok,2.039451143015986,1316,997.5392632251605,1001.4752610279247,18,20,49,
welford,c7ab7d4d2da588761e5e43f1b1af0cd5b12d34778c7c4651372a12d22a98552d,"((4096,), (4096,), (262144, 4096))","('torch.bfloat16', 'torch.bfloat16', 'torch.bfloat16')",lfbo,1,True,ok,2.036236524581909,966,907.3399976994842,912.9647048488259,12,31,41,
welford,c7ab7d4d2da588761e5e43f1b1af0cd5b12d34778c7c4651372a12d22a98552d,"((4096,), (4096,), (262144, 4096))","('torch.bfloat16', 'torch.bfloat16', 'torch.bfloat16')",lfbo,2,True,ok,2.0275178940399834,1210,988.3913469202816,991.8633574098349,17,51,57,
welford,c7ab7d4d2da588761e5e43f1b1af0cd5b12d34778c7c4651372a12d22a98552d,"((4096,), (4096,), (262144, 4096))","('torch.bfloat16', 'torch.bfloat16', 'torch.bfloat16')",rag_lfbo,0,True,ok,2.0253634711970454,884,674.896916186437,687.266868849285,17,25,56,1
welford,c7ab7d4d2da588761e5e43f1b1af0cd5b12d34778c7c4651372a12d22a98552d,"((4096,), (4096,), (262144, 4096))","('torch.bfloat16', 'torch.bfloat16', 'torch.bfloat16')",rag_lfbo,1,True,ok,2.028982260952825,897,908.5773465400562,920.592142819427,17,76,50,1
welford,c7ab7d4d2da588761e5e43f1b1af0cd5b12d34778c7c4651372a12d22a98552d,"((4096,), (4096,), (262144, 4096))","('torch.bfloat16', 'torch.bfloat16', 'torch.bfloat16')",rag_lfbo,2,True,ok,2.025528342827507,819,537.7029021177441,550.6749295834452,15,6,75,1
welford,d39b50b35d1be3995401647d8af372893565b274da80fb835341bf75764ffea1,"((8192,), (8192,), (262144, 8192))","('torch.bfloat16', 'torch.bfloat16', 'torch.bfloat16')",lfbo,0,True,ok,4.07282366959945,952,757.11113508977,761.7130286926404,12,0,40,
welford,d39b50b35d1be3995401647d8af372893565b274da80fb835341bf75764ffea1,"((8192,), (8192,), (262144, 8192))","('torch.bfloat16', 'torch.bfloat16', 'torch.bfloat16')",lfbo,1,True,ok,4.072122470192287,1175,1246.4729622323066,1250.574622510001,14,0,82,
welford,d39b50b35d1be3995401647d8af372893565b274da80fb835341bf75764ffea1,"((8192,), (8192,), (262144, 8192))","('torch.bfloat16', 'torch.bfloat16', 'torch.bfloat16')",lfbo,2,True,ok,4.07205985940021,1169,1085.320652069524,1089.4114188579842,14,3,70,
welford,d39b50b35d1be3995401647d8af372893565b274da80fb835341bf75764ffea1,"((8192,), (8192,), (262144, 8192))","('torch.bfloat16', 'torch.bfloat16', 'torch.bfloat16')",rag_lfbo,0,True,ok,4.073900513027025,795,1091.14786479529,1103.6127337347716,16,0,60,1
welford,d39b50b35d1be3995401647d8af372893565b274da80fb835341bf75764ffea1,"((8192,), (8192,), (262144, 8192))","('torch.bfloat16', 'torch.bfloat16', 'torch.bfloat16')",rag_lfbo,1,True,ok,4.074451487997304,666,1001.0673821819946,1012.0946030979976,14,0,39,1
welford,d39b50b35d1be3995401647d8af372893565b274da80fb835341bf75764ffea1,"((8192,), (8192,), (262144, 8192))","('torch.bfloat16', 'torch.bfloat16', 'torch.bfloat16')",rag_lfbo,2,True,ok,4.074529399042544,654,987.0440977821127,998.6947981864214,14,1,62,1
